2012-10-02;120;Alberto;Franchi;Progettazione;5336
2012-10-02;120;Alberto;Franchi;Varie;5336
2012-10-01;360;Alberto;Franchi;Progettazione;5336
2012-10-04;120;Alberto;Franchi;Varie;5336
2012-10-17;60;Alberto;Franchi;Progettazione;5336
2012-11-08;60;Alberto;Franchi;Progettazione;5336
2012-11-20;120;Alberto;Franchi;Progettazione;5336
2012-11-19;120;Alberto;Franchi;Progettazione;5336
2012-11-21;120;Alberto;Franchi;Progettazione;5336
2012-11-15;180;Alberto;Franchi;Progettazione;5336
2012-11-28;240;Alberto;Franchi;Progettazione;5336
2012-12-07;120;Alberto;Franchi;Varie;5336
2012-12-05;120;Alberto;Franchi;Progettazione;5336
2012-05-08;60;Alberto;Bianchi;Riunione interna;5338
2012-05-23;60;Alberto;Franchi;Collaudi cantiere;5338
2012-12-03;120;Alberto;Franchi;Varie;5338
2012-04-26;240;Davide;Corti;Progettazione;5344
2012-05-02;480;Davide;Corti;Progettazione;5344
2012-03-21;150;Federico;Zorro;Varie;5346
2012-03-26;120;Federico;Zorro;Varie;5346
2012-04-03;150;Federico;Zorro;Varie;5346
2012-04-03;120;Alberto;Bianchi;Riunione interna;5346
2012-04-03;120;Alberto;Franchi;Varie;5346
2012-09-13;60;Alberto;Bianchi;Service;5346
2012-05-29;360;Davide;Corti;Progettazione;5348
2012-05-30;240;Davide;Corti;Progettazione;5348
2012-10-29;60;Alberto;Bianchi;Riunione interna;5348
2012-04-19;30;Alberto;Franchi;Progettazione;5353
2012-04-27;30;Alberto;Franchi;Cantiere;5353
2012-03-05;60;Federico;Zorro;Progettazione;5356
2012-03-06;120;Federico;Zorro;Varie;5356
2012-03-06;60;Federico;Zorro;Progettazione;5356
2012-03-12;120;Federico;Zorro;Acquisti;5356
2012-03-27;60;Federico;Zorro;Acquisti;5356
2012-04-10;60;Federico;Zorro;Varie;5356
2012-04-12;60;Federico;Zorro;Progettazione;5356
2012-07-25;30;Alberto;Franchi;Varie;5370
2012-10-29;60;Alberto;Franchi;Varie;5370
2012-11-07;120;Alberto;Franchi;Varie;5370
2012-11-06;60;Alberto;Franchi;Varie;5370
2012-11-09;120;Alberto;Franchi;Progettazione;5370
2012-11-22;480;Davide;Corti;Progettazione;5370
2012-11-23;480;Davide;Corti;Progettazione;5370
2012-11-29;480;Davide;Corti;Progettazione;5370
2012-11-30;240;Davide;Corti;Progettazione;5370
2012-12-18;120;Alberto;Franchi;Varie;5374
2012-12-19;120;Alberto;Franchi;Varie;5374
2012-04-23;60;Alberto;Franchi;Varie;5391
2012-05-18;480;Davide;Corti;Progettazione;5391
2012-05-21;180;Davide;Corti;Progettazione;5391
2012-05-24;120;Davide;Corti;Progettazione;5391
2012-05-29;120;Davide;Corti;Progettazione;5391
2012-06-11;120;Alberto;Bianchi;Sviluppo Pannello Operatore;5391
2012-06-21;30;Alberto;Bianchi;Sviluppo Ingegneria;5391
2012-06-22;480;Alberto;Bianchi;Commissioning;5391
2012-06-21;180;Alberto;Bianchi;Varie;5391
2012-07-10;240;Davide;Corti;Progettazione;5391
2012-07-11;240;Davide;Corti;Progettazione;5391
2012-07-13;480;Davide;Corti;Progettazione;5391
2012-07-16;480;Davide;Corti;Progettazione;5391
2012-07-23;240;Davide;Corti;Progettazione;5391
2012-07-31;240;Davide;Corti;Progettazione;5391
2012-08-02;480;Alberto;Franchi;Collaudi cantiere;5391
2012-08-08;120;Alberto;Franchi;Varie;5391
2012-08-27;480;Davide;Corti;Progettazione;5391
2012-09-28;60;Alberto;Franchi;Varie;5391
2012-10-05;120;Davide;Corti;Progettazione;5391
2012-10-05;180;Alberto;Bianchi;Sviluppo Ingegneria;5391
2012-10-19;120;Alberto;Bianchi;Riunione interna;5391
2012-11-13;120;Alberto;Franchi;Progettazione;5391
2012-11-19;240;Alberto;Bianchi;Commissioning;5391
2012-11-20;480;Alberto;Bianchi;Commissioning;5391
2012-11-21;480;Alberto;Bianchi;Commissioning;5391
2012-11-22;480;Alberto;Bianchi;Commissioning;5391
2012-11-23;480;Alberto;Bianchi;Commissioning;5391
2012-11-27;480;Alberto;Bianchi;Commissioning;5391
2012-11-28;480;Alberto;Bianchi;Commissioning;5391
2012-11-29;480;Alberto;Bianchi;Commissioning;5391
2012-11-30;480;Alberto;Bianchi;Commissioning;5391
2012-11-26;240;Alberto;Bianchi;Commissioning;5391
2012-11-16;480;Alberto;Bianchi;Varie;5391
2012-11-15;120;Alberto;Bianchi;Varie;5391
2012-11-29;480;Alberto;Franchi;Varie;5391
2012-12-03;30;Alberto;Bianchi;Commerciale;5391
2012-12-03;30;Alberto;Bianchi;Riunione interna;5391
2012-12-11;120;Alberto;Bianchi;Commissioning;5391
2012-12-18;480;Alberto;Bianchi;Commissioning;5391
2012-12-19;480;Alberto;Bianchi;Commissioning;5391
2012-12-20;480;Alberto;Bianchi;Commissioning;5391
2012-12-27;480;Alberto;Bianchi;Service;5391
2012-12-28;90;Alberto;Bianchi;Service;5391
2012-04-17;60;Davide;Bianchi;Progettazione;5398
2012-05-25;240;Davide;Corti;Progettazione;5398
2012-07-17;60;Alberto;Bianchi;Service;5404
2012-03-12;420;Davide;Corti;Progettazione;5406
2012-03-14;120;Davide;Corti;Progettazione;5406
2012-03-20;120;Davide;Bianchi;Progettazione;5406
2012-03-23;480;Davide;Bianchi;Progettazione;5406
2012-03-26;360;Davide;Bianchi;Progettazione;5406
2012-03-01;540;Federico;Zorro;Progettazione;5406
2012-03-02;360;Federico;Zorro;Varie;5406
2012-03-02;60;Federico;Zorro;Acquisti;5406
2012-03-02;60;Federico;Zorro;Progettazione;5406
2012-03-05;180;Federico;Zorro;Varie;5406
2012-03-05;180;Federico;Zorro;Acquisti;5406
2012-03-05;120;Federico;Zorro;Progettazione;5406
2012-03-06;120;Federico;Zorro;Progettazione;5406
2012-03-06;120;Federico;Zorro;Progettazione;5406
2012-03-06;120;Federico;Zorro;Progettazione;5406
2012-03-09;120;Federico;Zorro;Acquisti;5406
2012-03-09;240;Federico;Zorro;Progettazione;5406
2012-03-12;180;Federico;Zorro;Progettazione;5406
2012-03-12;60;Federico;Zorro;Progettazione;5406
2012-03-12;120;Federico;Zorro;Progettazione;5406
2012-03-13;120;Federico;Zorro;Progettazione;5406
2012-03-13;120;Federico;Zorro;Progettazione;5406
2012-03-13;180;Federico;Zorro;Varie;5406
2012-03-14;840;Federico;Zorro;Varie;5406
2012-03-14;240;Federico;Zorro;Progettazione;5406
2012-03-15;480;Federico;Zorro;Progettazione;5406
2012-03-15;120;Federico;Zorro;Progettazione;5406
2012-03-16;390;Federico;Zorro;Progettazione;5406
2012-03-16;120;Federico;Zorro;Progettazione;5406
2012-03-20;240;Federico;Zorro;Progettazione;5406
2012-03-16;90;Federico;Zorro;Progettazione;5406
2012-03-20;180;Federico;Zorro;Progettazione;5406
2012-03-20;60;Federico;Zorro;Progettazione;5406
2012-03-20;60;Federico;Zorro;Acquisti;5406
2012-03-21;120;Federico;Zorro;Progettazione;5406
2012-03-21;120;Federico;Zorro;Progettazione;5406
2012-03-21;120;Federico;Zorro;Progettazione;5406
2012-03-22;180;Federico;Zorro;Progettazione;5406
2012-03-22;60;Federico;Zorro;Progettazione;5406
2012-03-22;120;Federico;Zorro;Progettazione;5406
2012-03-22;120;Federico;Zorro;Progettazione;5406
2012-03-23;300;Federico;Zorro;Progettazione;5406
2012-03-23;120;Federico;Zorro;Progettazione;5406
2012-03-23;120;Federico;Zorro;Progettazione;5406
2012-03-27;120;Alberto;Franchi;Progettazione;5406
2012-03-28;480;Davide;Corti;Progettazione;5406
2012-03-27;480;Davide;Corti;Progettazione;5406
2012-03-26;240;Davide;Corti;Progettazione;5406
2012-03-23;480;Davide;Corti;Progettazione;5406
2012-03-05;480;Davide;Corti;Progettazione;5406
2012-03-06;480;Davide;Corti;Progettazione;5406
2012-03-08;480;Davide;Corti;Progettazione;5406
2012-03-17;300;Federico;Zorro;Progettazione;5406
2012-03-18;750;Federico;Zorro;Varie;5406
2012-03-26;120;Federico;Zorro;Progettazione;5406
2012-03-26;360;Federico;Zorro;Progettazione;5406
2012-03-27;240;Federico;Zorro;Progettazione;5406
2012-03-27;120;Federico;Zorro;Progettazione;5406
2012-03-27;120;Federico;Zorro;Varie;5406
2012-03-28;180;Federico;Zorro;Progettazione;5406
2012-03-28;180;Federico;Zorro;Progettazione;5406
2012-03-28;30;Federico;Zorro;Progettazione;5406
2012-03-30;480;Davide;Corti;Progettazione;5406
2012-03-01;240;Davide;Bianchi;Progettazione;5406
2012-03-29;60;Federico;Zorro;Varie;5406
2012-03-06;300;Davide;Bianchi;Progettazione;5406
2012-03-07;60;Davide;Bianchi;Progettazione;5406
2012-03-09;120;Davide;Bianchi;Progettazione;5406
2012-03-29;180;Federico;Zorro;Progettazione;5406
2012-03-29;60;Federico;Zorro;Acquisti;5406
2012-03-29;180;Federico;Zorro;Progettazione;5406
2012-03-30;120;Federico;Zorro;Acquisti;5406
2012-03-30;120;Federico;Zorro;Progettazione;5406
2012-03-12;240;Davide;Bianchi;Progettazione;5406
2012-03-30;120;Federico;Zorro;Varie;5406
2012-03-30;60;Federico;Zorro;Progettazione;5406
2012-04-02;240;Federico;Zorro;Progettazione;5406
2012-04-02;120;Federico;Zorro;Acquisti;5406
2012-04-03;60;Federico;Zorro;Varie;5406
2012-04-03;270;Federico;Zorro;Progettazione;5406
2012-04-03;60;Alberto;Franchi;Progettazione;5406
2012-04-04;120;Alberto;Franchi;Progettazione;5406
2012-04-04;480;Federico;Zorro;Progettazione;5406
2012-04-05;120;Federico;Zorro;Varie;5406
2012-04-05;120;Federico;Zorro;Progettazione;5406
2012-04-05;120;Federico;Zorro;Acquisti;5406
2012-04-06;120;Federico;Zorro;Acquisti;5406
2012-04-06;90;Federico;Zorro;Progettazione;5406
2012-04-10;60;Federico;Zorro;Progettazione;5406
2012-04-10;120;Federico;Zorro;Acquisti;5406
2012-04-10;150;Federico;Zorro;Acquisti;5406
2012-04-10;30;Federico;Zorro;Progettazione;5406
2012-04-10;120;Alberto;Franchi;Progettazione;5406
2012-04-11;60;Alberto;Franchi;Progettazione;5406
2012-04-11;60;Federico;Zorro;Varie;5406
2012-04-11;120;Federico;Zorro;Progettazione;5406
2012-04-12;90;Federico;Zorro;Progettazione;5406
2012-04-12;30;Federico;Zorro;Acquisti;5406
2012-04-12;60;Alberto;Franchi;Progettazione;5406
2012-04-12;300;Federico;Zorro;Progettazione;5406
2012-04-13;150;Federico;Zorro;Progettazione;5406
2012-04-13;90;Federico;Zorro;Varie;5406
2012-04-13;60;Federico;Zorro;Progettazione;5406
2012-04-13;150;Federico;Zorro;Progettazione;5406
2012-04-16;150;Federico;Zorro;Progettazione;5406
2012-04-16;120;Federico;Zorro;Acquisti;5406
2012-04-16;150;Federico;Zorro;Progettazione;5406
2012-04-16;30;Federico;Zorro;Varie;5406
2012-04-16;60;Federico;Zorro;Progettazione;5406
2012-04-16;60;Alberto;Franchi;Progettazione;5406
2012-04-17;180;Federico;Zorro;Progettazione;5406
2012-04-17;120;Federico;Zorro;Varie;5406
2012-04-17;90;Federico;Zorro;Varie;5406
2012-04-17;90;Federico;Zorro;Acquisti;5406
2012-04-05;480;Davide;Corti;Progettazione;5406
2012-04-26;120;Federico;Zorro;Varie;5406
2012-04-26;120;Federico;Zorro;Progettazione;5406
2012-04-26;150;Federico;Zorro;Progettazione;5406
2012-04-18;180;Federico;Zorro;Acquisti;5406
2012-04-18;240;Federico;Zorro;Progettazione;5406
2012-04-18;120;Federico;Zorro;Varie;5406
2012-04-19;240;Federico;Zorro;Progettazione;5406
2012-04-19;60;Federico;Zorro;Progettazione;5406
2012-04-19;180;Federico;Zorro;Varie;5406
2012-04-20;270;Federico;Zorro;Progettazione;5406
2012-04-27;150;Federico;Zorro;Acquisti;5406
2012-04-27;120;Federico;Zorro;Progettazione;5406
2012-04-27;180;Federico;Zorro;Progettazione;5406
2012-04-27;30;Federico;Zorro;Varie;5406
2012-05-02;150;Federico;Zorro;Varie;5406
2012-05-02;180;Federico;Zorro;Acquisti;5406
2012-05-02;180;Federico;Zorro;Progettazione;5406
2012-05-03;120;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-05-03;240;Federico;Zorro;Varie;5406
2012-05-03;180;Federico;Zorro;Progettazione;5406
2012-05-04;180;Federico;Zorro;Varie;5406
2012-05-04;240;Federico;Zorro;Progettazione;5406
2012-05-07;150;Federico;Zorro;Acquisti;5406
2012-05-07;150;Federico;Zorro;Progettazione;5406
2012-05-04;120;Alberto;Franchi;Progettazione;5406
2012-05-07;420;Davide;Bianchi;Progettazione;5406
2012-05-09;270;Federico;Zorro;Progettazione;5406
2012-05-08;90;Federico;Zorro;Acquisti;5406
2012-05-08;120;Federico;Zorro;Progettazione;5406
2012-05-09;90;Federico;Zorro;Varie;5406
2012-05-10;60;Federico;Zorro;Acquisti;5406
2012-05-10;330;Federico;Zorro;Progettazione;5406
2012-05-10;90;Federico;Zorro;Varie;5406
2012-05-11;180;Federico;Zorro;Acquisti;5406
2012-05-11;210;Federico;Zorro;Progettazione;5406
2012-05-14;210;Federico;Zorro;Acquisti;5406
2012-05-14;180;Federico;Zorro;Acquisti;5406
2012-05-14;30;Federico;Zorro;Acquisti;5406
2012-05-14;30;Federico;Zorro;Varie;5406
2012-05-15;150;Federico;Zorro;Varie;5406
2012-05-15;300;Federico;Zorro;Progettazione;5406
2012-05-16;210;Federico;Zorro;Acquisti;5406
2012-05-16;120;Federico;Zorro;Progettazione;5406
2012-05-17;90;Federico;Zorro;Varie;5406
2012-05-16;90;Alberto;Franchi;Varie;5406
2012-05-17;60;Alberto;Franchi;Varie;5406
2012-05-17;150;Federico;Zorro;Varie;5406
2012-05-17;90;Federico;Zorro;Progettazione;5406
2012-05-17;30;Federico;Zorro;Acquisti;5406
2012-05-18;90;Federico;Zorro;Progettazione;5406
2012-05-18;60;Federico;Zorro;Varie;5406
2012-05-18;330;Federico;Zorro;Varie;5406
2012-05-07;480;Davide;Corti;Progettazione;5406
2012-05-08;480;Davide;Corti;Progettazione;5406
2012-05-09;240;Davide;Corti;Progettazione;5406
2012-05-21;60;Davide;Bianchi;Progettazione;5406
2012-05-22;120;Davide;Bianchi;Progettazione;5406
2012-05-21;240;Federico;Zorro;Varie;5406
2012-05-21;180;Federico;Zorro;Acquisti;5406
2012-05-22;390;Federico;Zorro;Progettazione;5406
2012-05-23;120;Federico;Zorro;Acquisti;5406
2012-05-23;120;Federico;Zorro;Progettazione;5406
2012-05-23;60;Federico;Zorro;Varie;5406
2012-05-24;360;Federico;Zorro;Progettazione;5406
2012-05-25;270;Federico;Zorro;Acquisti;5406
2012-05-25;180;Federico;Zorro;Progettazione;5406
2012-05-28;240;Federico;Zorro;Varie;5406
2012-05-28;300;Federico;Zorro;Progettazione;5406
2012-05-29;510;Federico;Zorro;Progettazione;5406
2012-05-28;60;Alberto;Franchi;Varie;5406
2012-05-30;60;Davide;Bianchi;Progettazione;5406
2012-05-30;90;Federico;Zorro;Varie;5406
2012-05-30;360;Federico;Zorro;Progettazione;5406
2012-05-31;120;Federico;Zorro;Acquisti;5406
2012-05-31;360;Federico;Zorro;Progettazione;5406
2012-06-01;300;Federico;Zorro;Varie;5406
2012-06-01;90;Federico;Zorro;Progettazione;5406
2012-06-01;60;Alberto;Franchi;Varie;5406
2012-06-04;180;Federico;Zorro;Varie;5406
2012-06-05;90;Federico;Zorro;Progettazione;5406
2012-06-05;210;Federico;Zorro;Varie;5406
2012-06-05;30;Federico;Zorro;Acquisti;5406
2012-06-06;60;Alberto;Bianchi;Varie;5406
2012-06-08;210;Federico;Zorro;Acquisti;5406
2012-06-08;180;Federico;Zorro;Progettazione;5406
2012-06-08;120;Federico;Zorro;Varie;5406
2012-06-06;240;Federico;Zorro;Varie;5406
2012-06-07;210;Federico;Zorro;Progettazione;5406
2012-06-07;60;Federico;Zorro;Varie;5406
2012-06-07;240;Federico;Zorro;Acquisti;5406
2012-06-11;90;Federico;Zorro;Progettazione;5406
2012-06-11;240;Federico;Zorro;Varie;5406
2012-06-11;60;Alberto;Bianchi;Varie;5406
2012-06-08;60;Alberto;Franchi;Varie;5406
2012-06-14;360;Alberto;Franchi;Collaudi officina;5406
2012-06-18;30;Alberto;Bianchi;Varie;5406
2012-06-19;240;Alberto;Franchi;Progettazione;5406
2012-06-18;120;Alberto;Franchi;Progettazione;5406
2012-06-12;480;Federico;Zorro;Progettazione;5406
2012-06-13;480;Federico;Zorro;Collaudi officina;5406
2012-06-14;480;Federico;Zorro;Collaudi officina;5406
2012-06-15;480;Federico;Zorro;Collaudi officina;5406
2012-06-16;240;Federico;Zorro;Collaudi officina;5406
2012-06-16;180;Federico;Zorro;Varie;5406
2012-06-11;150;Federico;Zorro;Varie;5406
2012-06-19;60;Federico;Zorro;Commerciale;5406
2012-06-19;120;Federico;Zorro;Progettazione;5406
2012-06-19;300;Federico;Zorro;Varie;5406
2012-06-20;210;Federico;Zorro;Varie;5406
2012-06-20;120;Federico;Zorro;Acquisti;5406
2012-06-20;150;Federico;Zorro;Progettazione;5406
2012-06-21;210;Federico;Zorro;Varie;5406
2012-06-21;90;Federico;Zorro;Acquisti;5406
2012-06-21;180;Federico;Zorro;Progettazione;5406
2012-06-22;240;Federico;Zorro;Progettazione;5406
2012-06-22;180;Federico;Zorro;Varie;5406
2012-06-24;1080;Federico;Zorro;Varie;5406
2012-06-25;480;Federico;Zorro;Collaudi officina;5406
2012-06-26;480;Federico;Zorro;Collaudi officina;5406
2012-06-27;480;Federico;Zorro;Collaudi officina;5406
2012-06-28;480;Federico;Zorro;Collaudi officina;5406
2012-06-29;480;Federico;Zorro;Collaudi officina;5406
2012-06-30;240;Federico;Zorro;Collaudi officina;5406
2012-06-27;120;Alberto;Bianchi;Varie;5406
2012-06-29;60;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-06-29;60;Alberto;Franchi;Progettazione;5406
2012-07-01;780;Federico;Zorro;Varie;5406
2012-07-02;480;Federico;Zorro;Varie;5406
2012-07-03;480;Federico;Zorro;Varie;5406
2012-07-04;420;Federico;Zorro;Varie;5406
2012-07-04;60;Federico;Zorro;Acquisti;5406
2012-07-05;240;Federico;Zorro;Varie;5406
2012-07-09;240;Federico;Zorro;Varie;5406
2012-07-10;210;Federico;Zorro;Acquisti;5406
2012-07-10;210;Federico;Zorro;Progettazione;5406
2012-07-10;240;Alberto;Franchi;Progettazione;5406
2012-07-11;120;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-07-11;120;Federico;Zorro;Varie;5406
2012-07-11;240;Federico;Zorro;Progettazione;5406
2012-07-12;90;Federico;Zorro;Progettazione;5406
2012-07-12;90;Federico;Zorro;Varie;5406
2012-07-13;60;Alberto;Franchi;Progettazione;5406
2012-07-17;60;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-07-16;120;Alberto;Franchi;Progettazione;5406
2012-07-18;240;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-07-20;120;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-07-13;150;Federico;Zorro;Acquisti;5406
2012-07-16;480;Federico;Zorro;Collaudi officina;5406
2012-07-17;480;Federico;Zorro;Progettazione;5406
2012-07-18;480;Federico;Zorro;Varie;5406
2012-07-19;480;Federico;Zorro;Commerciale;5406
2012-07-20;600;Federico;Zorro;Varie;5406
2012-07-23;120;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-07-23;120;Federico;Zorro;Varie;5406
2012-07-23;90;Federico;Zorro;Progettazione;5406
2012-07-23;240;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-07-24;30;Federico;Zorro;Varie;5406
2012-07-24;150;Federico;Zorro;Progettazione;5406
2012-07-24;120;Alberto;Bianchi;Riunione con fornitori;5406
2012-07-24;240;Alberto;Bianchi;Riunione con fornitori;5406
2012-07-25;120;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-07-25;60;Alberto;Franchi;Progettazione;5406
2012-07-25;120;Federico;Zorro;Progettazione;5406
2012-07-25;30;Federico;Zorro;Varie;5406
2012-07-26;180;Federico;Zorro;Progettazione;5406
2012-07-27;240;Federico;Zorro;Progettazione;5406
2012-07-27;150;Federico;Zorro;Varie;5406
2012-07-30;180;Federico;Zorro;Progettazione;5406
2012-07-30;60;Federico;Zorro;Acquisti;5406
2012-07-31;120;Federico;Zorro;Progettazione;5406
2012-08-01;120;Alberto;Franchi;Progettazione;5406
2012-08-01;300;Federico;Zorro;Varie;5406
2012-08-01;60;Federico;Zorro;Progettazione;5406
2012-08-02;300;Federico;Zorro;Progettazione;5406
2012-08-02;90;Federico;Zorro;Varie;5406
2012-08-03;120;Alberto;Franchi;Varie;5406
2012-08-03;120;Federico;Zorro;Varie;5406
2012-08-03;180;Federico;Zorro;Progettazione;5406
2012-08-06;210;Federico;Zorro;Progettazione;5406
2012-08-06;60;Federico;Zorro;Varie;5406
2012-08-07;60;Federico;Zorro;Varie;5406
2012-08-07;300;Federico;Zorro;Progettazione;5406
2012-08-06;240;Alberto;Franchi;Progettazione;5406
2012-08-21;120;Alberto;Bianchi;Riunione con fornitori;5406
2012-08-21;60;Alberto;Bianchi;Riunione interna;5406
2012-08-08;360;Federico;Zorro;Progettazione;5406
2012-08-22;360;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-08-23;180;Alberto;Bianchi;Riunione interna;5406
2012-08-23;270;Federico;Zorro;Varie;5406
2012-08-23;60;Federico;Zorro;Progettazione;5406
2012-08-24;240;Federico;Zorro;Progettazione;5406
2012-08-24;240;Federico;Zorro;Varie;5406
2012-08-23;180;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-08-24;360;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-08-27;300;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-08-27;90;Federico;Zorro;Progettazione;5406
2012-08-28;60;Federico;Zorro;Varie;5406
2012-08-29;150;Federico;Zorro;Varie;5406
2012-08-28;180;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-08-30;420;Federico;Zorro;Varie;5406
2012-08-27;180;Alberto;Franchi;Progettazione;5406
2012-08-31;90;Alberto;Bianchi;Sviluppo Ingegneria;5406
2012-08-31;240;Federico;Zorro;Progettazione;5406
2012-08-31;60;Federico;Zorro;Varie;5406
2012-09-03;240;Davide;Corti;Progettazione;5406
2012-09-04;240;Davide;Corti;Progettazione;5406
2012-09-04;540;Federico;Zorro;Progettazione;5406
2012-09-03;180;Federico;Zorro;Progettazione;5406
2012-09-03;240;Federico;Zorro;Varie;5406
2012-09-05;420;Federico;Zorro;Progettazione;5406
2012-09-05;120;Federico;Zorro;Varie;5406
2012-09-06;360;Federico;Zorro;Progettazione;5406
2012-09-06;60;Federico;Zorro;Varie;5406
2012-09-10;240;Federico;Zorro;Progettazione;5406
2012-09-06;120;Alberto;Bianchi;Riunione con fornitori;5406
2012-09-11;240;Federico;Zorro;Progettazione;5406
2012-09-11;60;Federico;Zorro;Varie;5406
2012-09-12;270;Federico;Zorro;Progettazione;5406
2012-09-12;120;Federico;Zorro;Varie;5406
2012-09-13;300;Federico;Zorro;Progettazione;5406
2012-09-13;60;Federico;Zorro;Varie;5406
2012-09-14;60;Federico;Zorro;Acquisti;5406
2012-09-14;60;Federico;Zorro;Varie;5406
2012-09-14;360;Federico;Zorro;Progettazione;5406
2012-09-17;60;Federico;Zorro;Varie;5406
2012-09-17;420;Federico;Zorro;Progettazione;5406
2012-09-10;60;Alberto;Franchi;Varie;5406
2012-09-14;120;Alberto;Franchi;Progettazione;5406
2012-09-17;60;Alberto;Franchi;Progettazione;5406
2012-09-18;360;Federico;Zorro;Progettazione;5406
2012-09-19;240;Federico;Zorro;Progettazione;5406
2012-09-21;180;Federico;Zorro;Varie;5406
2012-09-21;150;Federico;Zorro;Progettazione;5406
2012-09-23;240;Federico;Zorro;Varie;5406
2012-09-24;480;Federico;Zorro;Progettazione;5406
2012-09-25;480;Federico;Zorro;Progettazione;5406
2012-09-26;480;Federico;Zorro;Progettazione;5406
2012-09-27;480;Federico;Zorro;Progettazione;5406
2012-09-28;480;Federico;Zorro;Progettazione;5406
2012-09-29;360;Federico;Zorro;Varie;5406
2012-09-21;120;Alberto;Franchi;Progettazione;5406
2012-10-02;90;Davide;Bianchi;Progettazione;5406
2012-10-01;180;Federico;Zorro;Varie;5406
2012-10-01;180;Federico;Zorro;Progettazione;5406
2012-10-01;60;Federico;Zorro;Acquisti;5406
2012-10-02;240;Federico;Zorro;Acquisti;5406
2012-10-02;120;Federico;Zorro;Progettazione;5406
2012-10-03;360;Federico;Zorro;Varie;5406
2012-10-03;150;Federico;Zorro;Progettazione;5406
2012-10-04;240;Federico;Zorro;Progettazione;5406
2012-10-04;60;Federico;Zorro;Varie;5406
2012-10-04;60;Federico;Zorro;Acquisti;5406
2012-10-03;60;Alberto;Franchi;Progettazione;5406
2012-10-05;420;Federico;Zorro;Progettazione;5406
